trade_id,timestamp,entry_price,exit_price,exit_reason,outcome,pnl,stop,target,strategy,signal,direction
PT-20260917145444-1B4D65,2026-08-27 08:30:00,24129.099609375,24123.94921875,TARGET_HIT,TARGET_HIT,103.0078125,24169.09085286459,23767.163115234376,,BEARISH,BEARISH
PT-20260917145444-04A58E,2026-08-27 08:35:00,24123.94921875,24131.75,TARGET_HIT,TARGET_HIT,-156.015625,24167.70670572917,23762.08998046875,,BEARISH,BEARISH
PT-20260917145444-74DC4E,2026-08-27 08:40:00,24131.75,24142.69921875,TARGET_HIT,TARGET_HIT,-218.984375,24166.467578125004,23769.77375,,BEARISH,BEARISH
PT-20260917145444-57AE84,2026-08-27 08:45:00,24142.69921875,24148.75,TARGET_HIT,TARGET_HIT,-121.015625,24164.992578125002,23780.55873046875,,BEARISH,BEARISH
PT-20260917145444-381AC9,2026-08-27 08:50:00,24148.75,24158.0,TARGET_HIT,TARGET_HIT,-185.0,24163.64505208334,23786.51875,,BEARISH,BEARISH
PT-20260917145444-BEEF87,2026-08-27 09:00:00,24152.94921875,24153.400390625,TARGET_HIT,TARGET_HIT,-9.0234375,24161.16334635417,23790.65498046875,,BEARISH,BEARISH
PT-20260917145445-31B586,2026-08-27 09:05:00,24153.400390625,24143.30078125,TARGET_HIT,TARGET_HIT,201.9921875,24159.45501302083,23791.099384765625,,BEARISH,BEARISH
PT-20260917145445-5A6D75,2026-08-27 09:10:00,24143.30078125,24152.19921875,TARGET_HIT,TARGET_HIT,-177.96875,24157.575032552086,23781.15126953125,,BEARISH,BEARISH
PT-20260917145445-A9F753,2026-08-27 09:15:00,24152.19921875,24149.55078125,TARGET_HIT,TARGET_HIT,52.96875,24155.9650390625,23789.91623046875,,BEARISH,BEARISH
PT-20260917145445-F0DBDF,2026-08-27 09:20:00,24149.55078125,24156.30078125,TARGET_HIT,TARGET_HIT,-135.0,24154.0083984375,23787.30751953125,,BEARISH,BEARISH
PT-20260917145445-DF94FE,2026-08-27 09:30:00,24148.099609375,24143.25,TARGET_HIT,TARGET_HIT,96.9921875,24150.448404947914,23785.878115234376,,BEARISH,BEARISH
PT-20260917145445-0155AD,2026-08-27 09:35:00,24143.25,24134.30078125,TARGET_HIT,TARGET_HIT,178.984375,24148.452571614584,23781.10125,,BEARISH,BEARISH
PT-20260917145445-729330,2026-08-27 09:40:00,24134.30078125,24133.05078125,TARGET_HIT,TARGET_HIT,25.0,24146.406738281246,23772.28626953125,,BEARISH,BEARISH
PT-20260917145445-DC4244,2026-08-27 09:45:00,24133.05078125,24133.05078125,TARGET_HIT,TARGET_HIT,-0.0,24144.195930989583,23771.05501953125,,BEARISH,BEARISH
PT-20260917145445-3EA954,2026-08-27 09:50:00,24133.05078125,24090.849609375,TARGET_HIT,TARGET_HIT,844.0234375,24142.40179036458,23771.05501953125,,BEARISH,BEARISH
PT-20260917145445-F3243A,2026-08-27 09:55:00,24090.849609375,24090.849609375,SESSION_CLOSE,EXPIRED,-0.0,24140.235970052083,23729.486865234376,,BEARISH,BEARISH
PT-20260917145445-70B670,2026-08-28 03:45:00,24112.19921875,24129.55078125,TARGET_HIT,TARGET_HIT,-347.03125,24139.38095703125,23750.51623046875,,BEARISH,BEARISH
PT-20260917145445-F33524,2026-08-28 03:50:00,24129.55078125,24149.55078125,TARGET_HIT,TARGET_HIT,-400.0,24138.841796875,23767.60751953125,,BEARISH,BEARISH
PT-20260917145445-976D2B,2026-08-28 04:45:00,24165.0,24142.44921875,STOP_LOSS,STOPPED,-451.015625,24144.150162760416,24527.475,,BULLISH,BULLISH
PT-20260917145445-537355,2026-08-28 04:55:00,24169.849609375,24142.44921875,STOP_LOSS,STOPPED,-548.0078125,24145.560970052084,24532.397353515622,,BULLISH,BULLISH
PT-20260917145445-17DD18,2026-08-28 05:50:00,24140.5,24117.849609375,TARGET_HIT,TARGET_HIT,453.0078125,24157.534179687504,23778.392499999998,,BEARISH,BEARISH
PT-20260917145445-D62158,2026-08-28 05:55:00,24117.849609375,24107.75,TARGET_HIT,TARGET_HIT,201.9921875,24156.212532552083,23756.081865234373,,BEARISH,BEARISH
PT-20260917145445-C0BAA9,2026-08-28 06:00:00,24107.75,24101.30078125,TARGET_HIT,TARGET_HIT,128.984375,24154.331673177086,23746.13375,,BEARISH,BEARISH
PT-20260917145445-CD8971,2026-08-28 06:05:00,24101.30078125,24105.69921875,TARGET_HIT,TARGET_HIT,-87.96875,24151.540820312504,23739.78126953125,,BEARISH,BEARISH
PT-20260917145445-E619C0,2026-08-28 06:10:00,24105.69921875,24105.599609375,TARGET_HIT,TARGET_HIT,1.9921875,24149.22412109375,23744.11373046875,,BEARISH,BEARISH
PT-20260917145445-CED0B5,2026-08-28 06:15:00,24105.599609375,24098.25,TARGET_HIT,TARGET_HIT,146.9921875,24146.869954427082,23744.015615234373,,BEARISH,BEARISH
PT-20260917145446-858271,2026-08-28 06:20:00,24098.25,24083.150390625,TARGET_HIT,TARGET_HIT,301.9921875,24143.877473958328,23736.77625,,BEARISH,BEARISH
PT-20260917145446-F74983,2026-08-28 06:25:00,24083.150390625,24088.05078125,TARGET_HIT,TARGET_HIT,-98.0078125,24139.57747395833,23721.903134765624,,BEARISH,BEARISH
PT-20260917145446-CFED29,2026-08-28 06:30:00,24088.05078125,24086.30078125,TARGET_HIT,TARGET_HIT,35.0,24135.537499999995,23726.73001953125,,BEARISH,BEARISH
PT-20260917145446-A1950E,2026-08-28 06:35:00,24086.30078125,24086.900390625,TARGET_HIT,TARGET_HIT,-11.9921875,24131.6966796875,23725.006269531248,,BEARISH,BEARISH
PT-20260917145446-36F6B2,2026-08-28 06:40:00,24086.900390625,24088.75,TARGET_HIT,TARGET_HIT,-36.9921875,24127.70501302083,23725.596884765626,,BEARISH,BEARISH
PT-20260917145446-173172,2026-08-28 06:45:00,24088.75,24085.94921875,TARGET_HIT,TARGET_HIT,56.015625,24124.032519531247,23727.41875,,BEARISH,BEARISH
PT-20260917145446-3288CF,2026-08-28 06:50:00,24085.94921875,24094.650390625,TARGET_HIT,TARGET_HIT,-174.0234375,24120.469986979162,23724.65998046875,,BEARISH,BEARISH
PT-20260917145446-5B9A7F,2026-08-28 06:55:00,24094.650390625,24101.400390625,TARGET_HIT,TARGET_HIT,-135.0,24117.038313802077,23733.230634765623,,BEARISH,BEARISH
PT-20260917145446-6F8DEC,2026-08-28 07:00:00,24101.400390625,24105.849609375,TARGET_HIT,TARGET_HIT,-88.984375,24113.980826822914,23739.879384765623,,BEARISH,BEARISH
PT-20260917145446-A3A6AC,2026-08-28 07:05:00,24105.849609375,24105.599609375,TARGET_HIT,TARGET_HIT,5.0,24111.4125,23744.261865234374,,BEARISH,BEARISH
PT-20260917145446-D96834,2026-08-28 07:10:00,24105.599609375,24109.80078125,TARGET_HIT,TARGET_HIT,-84.0234375,24108.771647135414,23744.015615234373,,BEARISH,BEARISH
PT-20260917145446-D0AEE6,2026-08-28 07:20:00,24105.30078125,24096.44921875,TARGET_HIT,TARGET_HIT,177.03125,24104.203320312496,23743.72126953125,,BEARISH,BEARISH
PT-20260917145446-4F70A9,2026-08-28 07:25:00,24096.44921875,24093.19921875,TARGET_HIT,TARGET_HIT,65.0,24101.484114583327,23735.00248046875,,BEARISH,BEARISH
PT-20260917145446-18E527,2026-08-28 07:30:00,24093.19921875,24102.099609375,TARGET_HIT,TARGET_HIT,-178.0078125,24099.058235677083,23731.80123046875,,BEARISH,BEARISH
PT-20260917145446-13863C,2026-08-28 07:35:00,24102.099609375,24103.55078125,TARGET_HIT,TARGET_HIT,-29.0234375,24097.71904296875,23740.568115234375,,BEARISH,BEARISH
PT-20260917145447-8D7A07,2026-08-28 07:40:00,24103.55078125,24107.55078125,TARGET_HIT,TARGET_HIT,-80.0,24097.389908854166,23741.99751953125,,BEARISH,BEARISH
PT-20260917145447-401731,2026-08-28 07:55:00,24096.150390625,24109.849609375,TARGET_HIT,TARGET_HIT,-273.984375,24097.841601562504,23734.708134765624,,BEARISH,BEARISH
PT-20260917145447-8012D5,2026-08-28 08:15:00,24103.75,24103.349609375,TARGET_HIT,TARGET_HIT,8.0078125,24101.402376302085,23742.19375,,BEARISH,BEARISH
PT-20260917145447-FFCC40,2026-08-28 08:20:00,24103.349609375,24110.849609375,TARGET_HIT,TARGET_HIT,-150.0,24102.29733072917,23741.799365234376,,BEARISH,BEARISH
